determinant_id	determinant_name	relation	antibiotic_id	antibiotic_name	mechanism	mechanism_source_id
ARO:3007256	MCR-3.23	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007257	MCR-3.36	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007258	MCR-3.25	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007259	MCR-3.22	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007260	MCR-3.16	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007261	MCR-3.26	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007262	MCR-3.21	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007263	MCR-3.18	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007264	MCR-3.40	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007265	MCR-3.24	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007266	MCR-3.20	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007267	MCR-3.35	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007268	MCR-3.34	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007269	MCR-3.13	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007270	MCR-3.28	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007271	MCR-3.39	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007272	MCR-3.29	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007273	MCR-3.19	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007274	MCR-10.5	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007275	MCR-10.3	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007276	MCR-10.4	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007277	MCR-10.2	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007278	MCR-3.17	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007279	MCR-1.15	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007280	MCR-1.26	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007281	MCR-5.4	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007282	MCR-5.3	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007283	MCR-2.4	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007284	MCR-2.3	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007285	MCR-2.8	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007286	MCR-2.5	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007287	MCR-2.7	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007288	MCR-2.6	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007289	MCR-1.32	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007434	almEFG	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3007533	MCR-4.7	confers_resistance_to_antibiotic	ARO:3000622	colistin A	UNKNOWN	
ARO:3000386	MexAB-OprM	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3003573	LpxA	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3003574	LpxC	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3003575	LpxD	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3003581	Acinetobacter mutant Lpx gene conferring resistance to colistin	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3003585	Klebsiella mutant PhoP conferring antibiotic resistance to colistin	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3003689	MCR-1.1	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3003820	mgrB	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3003895	Pseudomonas mutant PhoP conferring resistance to colistin	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3003896	Pseudomonas mutant PhoQ conferring resistance to colistin	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004110	MCR-2.1	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004139	MCR-3.1	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004194	MCR-1.2	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004268	MCR phosphoethanolamine transferase	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004325	MCR-4.1	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004332	MCR-5.1	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004466	ICR-Mc	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004500	MCR-3.11	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004501	MCR-6.1	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004502	MCR-2.2	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004503	MCR-3.6	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004504	MCR-3.10	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004505	MCR-3.5	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004506	MCR-1.10	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004507	MCR-1.9	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004508	MCR-3.9	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004509	MCR-3.8	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004510	MCR-3.7	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004511	MCR-3.2	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004513	MCR-1.6	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004514	MCR-1.3	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004515	MCR-1.4	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004516	MCR-8.1	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004517	MCR-7.1	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004569	ICR-Mo	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004585	Klebsiella pneumoniae KpnEF	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004662	MCR-3.3	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004684	MCR-9.1	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004685	MCR-1.5	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004686	MCR-1.7	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004687	MCR-1.8	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004688	MCR-1.11	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004689	MCR-1.12	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004690	MCR-1.13	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004691	MCR-3.4	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004693	MCR-3.12	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004694	MCR-4.2	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004695	MCR-4.3	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004696	MCR-4.4	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004697	MCR-4.5	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004698	MCR-5.2	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3005047	eptB	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3005051	LpsB	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3005053	ArnT	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3005221	MCR-3.41	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007070	MCR-1.33	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007137	mcr-10.1	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007203	Klebsiella pneumoniae mutant PhoQ conferring resistance to colistin	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007227	MCR-8.3	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007228	MCR-8.4	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007229	MCR-8.2	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007230	MCR-1.34	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007231	MCR-4.6	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007232	MCR-1.27	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007233	MCR-1.18	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007234	MCR-1.23	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007235	MCR-1.20	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007236	MCR-1.28	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007237	MCR-1.21	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007238	MCR-1.16	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007239	MCR-1.22	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007240	MCR-1.19	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007241	MCR-1.29	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007242	MCR-1.30	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007243	MCR-1.24	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007244	MCR-1.17	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007245	MCR-1.31	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007246	MCR-1.14	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007247	MCR-1.25	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007248	MCR-3.33	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007249	MCR-3.14	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007250	MCR-3.37	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007251	MCR-3.38	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007252	MCR-3.15	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007253	MCR-3.27	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007254	MCR-3.32	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007255	MCR-3.31	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007256	MCR-3.23	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007257	MCR-3.36	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007258	MCR-3.25	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007259	MCR-3.22	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007260	MCR-3.16	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007261	MCR-3.26	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007262	MCR-3.21	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007263	MCR-3.18	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007264	MCR-3.40	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007265	MCR-3.24	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007266	MCR-3.20	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007267	MCR-3.35	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007268	MCR-3.34	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007269	MCR-3.13	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007270	MCR-3.28	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007271	MCR-3.39	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007272	MCR-3.29	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007273	MCR-3.19	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007274	MCR-10.5	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007275	MCR-10.3	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007276	MCR-10.4	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007277	MCR-10.2	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007278	MCR-3.17	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007279	MCR-1.15	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007280	MCR-1.26	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007281	MCR-5.4	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007282	MCR-5.3	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007283	MCR-2.4	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007284	MCR-2.3	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007285	MCR-2.8	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007286	MCR-2.5	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007287	MCR-2.7	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007288	MCR-2.6	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007289	MCR-1.32	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007434	almEFG	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3007533	MCR-4.7	confers_resistance_to_antibiotic	ARO:3000624	colistin B	UNKNOWN	
ARO:3004030	RosAB	confers_resistance_to_antibiotic	ARO:3000625	polymyxin B1	UNKNOWN	
ARO:3004287	lipid A phosphatase	confers_resistance_to_antibiotic	ARO:3000625	polymyxin B1	UNKNOWN	
ARO:3004598	Klebsiella pneumoniae KpnGH-TolC	confers_resistance_to_antibiotic	ARO:3000625	polymyxin B1	UNKNOWN	
ARO:3004030	RosAB	confers_resistance_to_antibiotic	ARO:3000626	polymyxin B2	UNKNOWN	
ARO:3004287	lipid A phosphatase	confers_resistance_to_antibiotic	ARO:3000626	polymyxin B2	UNKNOWN	
ARO:3004598	Klebsiella pneumoniae KpnGH-TolC	confers_resistance_to_antibiotic	ARO:3000626	polymyxin B2	UNKNOWN	
ARO:3004030	RosAB	confers_resistance_to_antibiotic	ARO:3000627	polymyxin B3	UNKNOWN	
ARO:3004287	lipid A phosphatase	confers_resistance_to_antibiotic	ARO:3000627	polymyxin B3	UNKNOWN	
ARO:3004598	Klebsiella pneumoniae KpnGH-TolC	confers_resistance_to_antibiotic	ARO:3000627	polymyxin B3	UNKNOWN	
ARO:3004030	RosAB	confers_resistance_to_antibiotic	ARO:3000628	polymyxin B4	UNKNOWN	
ARO:3004287	lipid A phosphatase	confers_resistance_to_antibiotic	ARO:3000628	polymyxin B4	UNKNOWN	
ARO:3004598	Klebsiella pneumoniae KpnGH-TolC	confers_resistance_to_antibiotic	ARO:3000628	polymyxin B4	UNKNOWN	
ARO:3002986	bacA	confers_resistance_to_antibiotic	ARO:3000629	bacitracin A	UNKNOWN	
ARO:3002987	bcrA	confers_resistance_to_antibiotic	ARO:3000629	bacitracin A	UNKNOWN	
ARO:3002988	bcrB	confers_resistance_to_antibiotic	ARO:3000629	bacitracin A	UNKNOWN	
ARO:3003250	bcrC	confers_resistance_to_antibiotic	ARO:3000629	bacitracin A	UNKNOWN	
ARO:3002986	bacA	confers_resistance_to_antibiotic	ARO:3000630	bacitracin B	UNKNOWN	
ARO:3002987	bcrA	confers_resistance_to_antibiotic	ARO:3000630	bacitracin B	UNKNOWN	
ARO:3002988	bcrB	confers_resistance_to_antibiotic	ARO:3000630	bacitracin B	UNKNOWN	
ARO:3003250	bcrC	confers_resistance_to_antibiotic	ARO:3000630	bacitracin B	UNKNOWN	
ARO:3002986	bacA	confers_resistance_to_antibiotic	ARO:3000631	bacitracin F	UNKNOWN	
ARO:3002987	bcrA	confers_resistance_to_antibiotic	ARO:3000631	bacitracin F	UNKNOWN	
ARO:3002988	bcrB	confers_resistance_to_antibiotic	ARO:3000631	bacitracin F	UNKNOWN	
ARO:3003250	bcrC	confers_resistance_to_antibiotic	ARO:3000631	bacitracin F	UNKNOWN	
ARO:3003966	Klebsiella pneumoniae OmpK35	confers_resistance_to_antibiotic	ARO:3000632	benzylpenicillin	UNKNOWN	
ARO:3004123	Burkholderia pseudomallei Omp38	confers_resistance_to_antibiotic	ARO:3000632	benzylpenicillin	UNKNOWN	
ARO:3004291	Rhodobacter sphaeroides ampC beta-lactamase	confers_resistance_to_antibiotic	ARO:3000632	benzylpenicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3004825	LAP-1	confers_resistance_to_antibiotic	ARO:3000632	benzylpenicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3004826	LAP-2	confers_resistance_to_antibiotic	ARO:3000632	benzylpenicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3007085	PRC-1	confers_resistance_to_antibiotic	ARO:3000632	benzylpenicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3007206	KBL-1	confers_resistance_to_antibiotic	ARO:3000632	benzylpenicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3007438	LAQ-1	confers_resistance_to_antibiotic	ARO:3000632	benzylpenicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3007648	PSZ-1	confers_resistance_to_antibiotic	ARO:3000632	benzylpenicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3007694	AMZ-1	confers_resistance_to_antibiotic	ARO:3000632	benzylpenicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3000014	TEM beta-lactamase	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3000384	AcrAB-TolC	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	UNKNOWN	
ARO:3000386	MexAB-OprM	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	UNKNOWN	
ARO:3000873	TEM-1	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3000900	TEM-30	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3000966	TEM-103	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3001059	SHV-1	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3001396	OXA-1	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3001397	OXA-2	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3001796	OXA-50	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3001866	CTX-M-3	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3001878	CTX-M-15	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3001889	CTX-M-27	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3002013	CMY-2	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3002500	PDC-3	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3002502	PDC-5	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3003589	NmcA	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3003966	Klebsiella pneumoniae OmpK35	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	UNKNOWN	
ARO:3004446	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	UNKNOWN	
ARO:3005015	VMB-1	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3005111	blaS1	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3005511	VIM-63	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3007003	VHH-1	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3007004	VHW-1	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3007011	mdeA	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	UNKNOWN	
ARO:3007062	VAM-1	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3007085	PRC-1	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3007206	KBL-1	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3007374	PJM-1	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3007435	WUS-1	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3007437	EBR-5	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3007438	LAQ-1	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3007442	SSA	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3007531	Streptococcus pyogenes PBP2x conferring resistance to beta-lactam antibiotics	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	UNKNOWN	
ARO:3007635	CAE-1	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3007648	PSZ-1	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3007694	AMZ-1	confers_resistance_to_antibiotic	ARO:3000637	ampicillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3005111	blaS1	confers_resistance_to_antibiotic	ARO:3000639	mezlocillin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3003713	VCC-1	confers_resistance_to_antibiotic	ARO:3000640	doripenem	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3004559	CAM-1	confers_resistance_to_antibiotic	ARO:3000640	doripenem	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3007199	PAM-1	confers_resistance_to_antibiotic	ARO:3000640	doripenem	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3004446	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	confers_resistance_to_antibiotic	ARO:3000644	cefaclor	UNKNOWN	
ARO:3000773	CmeABC	confers_resistance_to_antibiotic	ARO:3000645	cefotaxime	UNKNOWN	
ARO:3000930	TEM-61	confers_resistance_to_antibiotic	ARO:3000645	cefotaxime	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3001815	ACC-1	confers_resistance_to_antibiotic	ARO:3000645	cefotaxime	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3001816	ACC-2	confers_resistance_to_antibiotic	ARO:3000645	cefotaxime	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3001818	ACC-4	confers_resistance_to_antibiotic	ARO:3000645	cefotaxime	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3003942	abcA	confers_resistance_to_antibiotic	ARO:3000645	cefotaxime	UNKNOWN	
