source_version	source_table	activity_group_id	drug_code	source_name	identifier	standard_inchi_key	mic_value	mic_qualifier	mic_units	row_count	isolate_count	site_count	source	method_1	method_2	method_3	method_cc	method_mic	phenotype	quality	platedesign	belongs_gpi	phenotype_quality	readingday	primary_method	phenotype_description	mic	log2mic	binary_phenotype
3.4.0	DST_MEASUREMENTS	dst_measurements:51ea33cd00c5a5a6	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	8.0		mg/L	14	14		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	8.0	R	LOW
3.4.0	DST_MEASUREMENTS	dst_measurements:d3eee3adf34bfd3a	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	8.0		mg/L	7	7		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	8.0	R	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:054f14fd50462191	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	0.25	<=	mg/L	6983	6983		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	<=0.25	S	HIGH
3.4.0	DST_MEASUREMENTS	dst_measurements:2f43a950886941da	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	0.25	<=	mg/L	730	730		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	<=0.25	S	LOW
3.4.0	DST_MEASUREMENTS	dst_measurements:4eced01eb53069c3	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	0.25	<=	mg/L	671	671		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	<=0.25	S	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:4e223f7a9716dc5d	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	16	>	mg/L	467	467		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	>16	R	HIGH
3.4.0	DST_MEASUREMENTS	dst_measurements:30e7d003f341fadd	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	16	>	mg/L	5	5		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	>16	R	LOW
3.4.0	DST_MEASUREMENTS	dst_measurements:706125b1b811b126	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	16	>	mg/L	104	104		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	>16	R	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:4c768953bfcea0b4	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				31	31		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0			HIGH
3.4.0	DST_MEASUREMENTS	dst_measurements:7168e95caa2f8b9f	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				26	26		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0			LOW
3.4.0	DST_MEASUREMENTS	dst_measurements:7b20a30f82eb4e6c	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				22	22		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0			MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:93ed1447e7cee91e	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				18	18		KMMYKROBE2025	not specified					R	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:099e23006c9c1866	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				108	108		KMMYKROBE2025	not specified					S	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:6097b76d5282e84f	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				590	590		KMVALIDATION2025	not specified					R	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:dda72482d0485ec3	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				3859	3859		KMVALIDATION2025	not specified					S	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:44c77e73eeb814ba	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				63	63		LID2015	liquid media	MGIT	MGIT960	WHO		R	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:6ebd8eee400598f2	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				715	715		LID2015	liquid media	MGIT	MGIT960	WHO		S	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:50c617f9112747b8	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				99	99		MUMBAI2018	liquid media	MGIT	MGIT960			R	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:8626027761a63e5a	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				1309	1309		MUMBAI2018	liquid media	MGIT	MGIT960			S	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:76d4d7b8ef883f3f	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				120	120		NEJM2018	liquid media	MGIT	MGIT960			R	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:34cc5089d3ac69fb	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				1247	1247		NEJM2018	liquid media	MGIT	MGIT960			S	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:18347ceb03936b07	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				85	85		NEJM2018	solid media	LJ	resistance ratio			R	MEDIUM
